9,Onion,condition,state,98.75
18,Beets,condition,state,36.14
18,Beets,condition,state,35.81
11,Cucumber,condition,state,70.6
8,Cauliflower,condition,state,18.5
2,Tomato,condition,state,76.13
15,Apple,condition,state,26.32
18,Beets,condition,state,20.82
14,Corn,condition,state,15.16
5,Pepper,condition,state,64.49
19,Zucchini,condition,state,86.39
20,Garlic,condition,state,3.64
3,Carrot,condition,state,44.06
2,Tomato,condition,state,35.79
11,Cucumber,condition,state,3.01
3,Carrot,condition,state,87.21
1,Potato,condition,state,47.66
8,Cauliflower,condition,state,72.64
15,Apple,condition,state,27.61
6,Pumpkin,condition,state,56.83
1,Potato,condition,state,64.09
13,Beans,condition,state,29.84
6,Pumpkin,condition,state,63.76
19,Zucchini,condition,state,22.27
11,Cucumber,condition,state,13.34
4,Cabbage,condition,state,48.36
1,Potato,condition,state,35.9
14,Corn,condition,state,52.3
15,Apple,condition,state,15.12
14,Corn,condition,state,66.1
9,Onion,condition,state,88.95
7,Eggplant,condition,state,66.31
11,Cucumber,condition,state,56.06
14,Corn,condition,state,95.17
15,Apple,condition,state,73.9
6,Pumpkin,condition,state,25.33
3,Carrot,condition,state,58.49
19,Zucchini,condition,state,96.38
5,Pepper,condition,state,13.3
12,Lettuce,condition,state,1.6
14,Corn,condition,state,51.97
9,Onion,condition,state,78.6
17,Spinach,condition,state,68.37
2,Tomato,condition,state,89.46
2,Tomato,condition,state,99.34
11,Cucumber,condition,state,77.79
12,Lettuce,condition,state,89.68
20,Garlic,condition,state,69.47
11,Cucumber,condition,state,40.99
5,Pepper,condition,state,47.15
4,Cabbage,condition,state,17.12
12,Lettuce,condition,state,14.78
16,Ginger,condition,state,83.76
2,Tomato,condition,state,26.29
2,Tomato,condition,state,60.36
12,Lettuce,condition,state,81.74
4,Cabbage,condition,state,14.56
10,Parsley,condition,state,12.55
3,Carrot,condition,state,18.4
6,Pumpkin,condition,state,41.06
15,Apple,condition,state,79.31
17,Spinach,condition,state,25.84
20,Garlic,condition,state,14.54
14,Corn,condition,state,70.22
10,Parsley,condition,state,62.03
20,Garlic,condition,state,82.24
13,Beans,condition,state,71.87
7,Eggplant,condition,state,84.64
18,Beets,condition,state,73.16
12,Lettuce,condition,state,24.69
19,Zucchini,condition,state,78.75
2,Tomato,condition,state,46.23
20,Garlic,condition,state,26.37
10,Parsley,condition,state,44.49
1,Potato,condition,state,30.34
17,Spinach,condition,state,7.9
8,Cauliflower,condition,state,40.86
10,Parsley,condition,state,61.87
10,Parsley,condition,state,45.0
8,Cauliflower,condition,state,99.89
4,Cabbage,condition,state,92.01
10,Parsley,condition,state,76.13
5,Pepper,condition,state,7.55
12,Lettuce,condition,state,9.9
14,Corn,condition,state,58.18
3,Carrot,condition,state,24.62
19,Zucchini,condition,state,7.16
3,Carrot,condition,state,86.65
2,Tomato,condition,state,76.1
17,Spinach,condition,state,9.02
5,Pepper,condition,state,88.96
10,Parsley,condition,state,91.47
15,Apple,condition,state,14.8
19,Zucchini,condition,state,11.25
8,Cauliflower,condition,state,81.16
17,Spinach,condition,state,46.55
20,Garlic,condition,state,76.12
7,Eggplant,condition,state,99.08
12,Lettuce,condition,state,47.01
13,Beans,condition,state,80.13
7,Eggplant,condition,state,96.96
9,Onion,condition,state,58.33
16,Ginger,condition,state,53.54
16,Ginger,condition,state,1.61
18,Beets,condition,state,61.69
16,Ginger,condition,state,5.33
4,Cabbage,condition,state,8.8
20,Garlic,condition,state,81.98
13,Beans,condition,state,58.61
17,Spinach,condition,state,73.95
18,Beets,condition,state,74.85
9,Onion,condition,state,40.67
5,Pepper,condition,state,48.75
1,Potato,condition,state,70.98
7,Eggplant,condition,state,60.2
20,Garlic,condition,state,8.33
17,Spinach,condition,state,46.61
12,Lettuce,condition,state,95.52
14,Corn,condition,state,54.59
1,Potato,condition,state,84.11
19,Zucchini,condition,state,44.52
17,Spinach,condition,state,1.2
20,Garlic,condition,state,75.99
20,Garlic,condition,state,69.05
19,Zucchini,condition,state,74.71
20,Garlic,condition,state,67.66
18,Beets,condition,state,63.79
8,Cauliflower,condition,state,50.92
13,Beans,condition,state,10.05
16,Ginger,condition,state,59.69
3,Carrot,condition,state,76.28
5,Pepper,condition,state,55.88
10,Parsley,condition,state,19.04
18,Beets,condition,state,42.56
11,Cucumber,condition,state,2.55
13,Beans,condition,state,55.81
18,Beets,condition,state,15.09
19,Zucchini,condition,state,65.56
12,Lettuce,condition,state,9.56
8,Cauliflower,condition,state,54.05
13,Beans,condition,state,45.22
2,Tomato,condition,state,32.0
18,Beets,condition,state,87.43
13,Beans,condition,state,64.02
17,Spinach,condition,state,8.36
8,Cauliflower,condition,state,38.39
11,Cucumber,condition,state,7.97
19,Zucchini,condition,state,50.27
20,Garlic,condition,state,36.43
2,Tomato,condition,state,31.94
18,Beets,condition,state,55.18
1,Potato,condition,state,9.27
14,Corn,condition,state,69.84
2,Tomato,condition,state,82.28
9,Onion,condition,state,63.54
9,Onion,condition,state,63.0
14,Corn,condition,state,56.42
18,Beets,condition,state,30.49
16,Ginger,condition,state,20.13
1,Potato,condition,state,44.42
16,Ginger,condition,state,92.79
11,Cucumber,condition,state,26.85
8,Cauliflower,condition,state,89.97
4,Cabbage,condition,state,9.74
10,Parsley,condition,state,56.29
12,Lettuce,condition,state,69.09
2,Tomato,condition,state,65.42
13,Beans,condition,state,85.63
2,Tomato,condition,state,21.95
12,Lettuce,condition,state,40.05
11,Cucumber,condition,state,68.73
5,Pepper,condition,state,53.42
