17,Spinach,condition,state,35.49
13,Beans,condition,state,62.75
5,Pepper,condition,state,44.37
8,Cauliflower,condition,state,7.4
1,Potato,condition,state,74.86
4,Cabbage,condition,state,54.12
19,Zucchini,condition,state,47.39
3,Carrot,condition,state,30.28
6,Pumpkin,condition,state,97.36
3,Carrot,condition,state,96.12
4,Cabbage,condition,state,17.4
12,Lettuce,condition,state,11.72
6,Pumpkin,condition,state,40.51
12,Lettuce,condition,state,28.04
13,Beans,condition,state,19.23
13,Beans,condition,state,74.74
6,Pumpkin,condition,state,99.83
3,Carrot,condition,state,18.81
17,Spinach,condition,state,88.22
20,Garlic,condition,state,86.97
20,Garlic,condition,state,46.73
3,Carrot,condition,state,71.29
9,Onion,condition,state,86.56
10,Parsley,condition,state,81.1
7,Eggplant,condition,state,16.97
15,Apple,condition,state,40.5
16,Ginger,condition,state,5.33
5,Pepper,condition,state,11.98
6,Pumpkin,condition,state,29.54
10,Parsley,condition,state,28.15
11,Cucumber,condition,state,40.04
17,Spinach,condition,state,18.27
20,Garlic,condition,state,20.61
16,Ginger,condition,state,35.47
15,Apple,condition,state,32.8
8,Cauliflower,condition,state,96.31
4,Cabbage,condition,state,20.99
5,Pepper,condition,state,48.18
6,Pumpkin,condition,state,84.31
18,Beets,condition,state,59.1
8,Cauliflower,condition,state,20.2
12,Lettuce,condition,state,36.44
7,Eggplant,condition,state,48.16
18,Beets,condition,state,44.8
15,Apple,condition,state,40.74
20,Garlic,condition,state,81.87
14,Corn,condition,state,74.54
5,Pepper,condition,state,48.96
6,Pumpkin,condition,state,7.3
5,Pepper,condition,state,54.04
14,Corn,condition,state,55.92
19,Zucchini,condition,state,8.84
7,Eggplant,condition,state,62.25
10,Parsley,condition,state,93.23
15,Apple,condition,state,76.83
15,Apple,condition,state,35.05
11,Cucumber,condition,state,5.68
8,Cauliflower,condition,state,37.26
15,Apple,condition,state,88.08
6,Pumpkin,condition,state,37.9
15,Apple,condition,state,24.07
5,Pepper,condition,state,64.55
1,Potato,condition,state,33.01
9,Onion,condition,state,10.32
19,Zucchini,condition,state,16.37
17,Spinach,condition,state,1.75
1,Potato,condition,state,68.45
20,Garlic,condition,state,37.42
7,Eggplant,condition,state,55.55
14,Corn,condition,state,44.13
1,Potato,condition,state,74.97
3,Carrot,condition,state,12.33
15,Apple,condition,state,81.19
9,Onion,condition,state,70.9
19,Zucchini,condition,state,54.69
15,Apple,condition,state,27.1
15,Apple,condition,state,93.36
14,Corn,condition,state,62.62
16,Ginger,condition,state,14.77
7,Eggplant,condition,state,14.32
6,Pumpkin,condition,state,83.07
15,Apple,condition,state,40.32
20,Garlic,condition,state,75.05
13,Beans,condition,state,74.91
13,Beans,condition,state,74.69
2,Tomato,condition,state,69.73
12,Lettuce,condition,state,87.19
3,Carrot,condition,state,74.93
5,Pepper,condition,state,2.22
13,Beans,condition,state,77.79
4,Cabbage,condition,state,93.65
19,Zucchini,condition,state,73.38
18,Beets,condition,state,5.47
16,Ginger,condition,state,36.71
20,Garlic,condition,state,21.98
1,Potato,condition,state,72.03
13,Beans,condition,state,26.56
1,Potato,condition,state,18.03
15,Apple,condition,state,5.97
9,Onion,condition,state,54.03
17,Spinach,condition,state,78.96
17,Spinach,condition,state,17.09
6,Pumpkin,condition,state,73.81
11,Cucumber,condition,state,81.7
4,Cabbage,condition,state,41.37
7,Eggplant,condition,state,69.83
