17,Spinach,condition,state,43.75
2,Tomato,condition,state,74.81
9,Onion,condition,state,32.48
9,Onion,condition,state,71.23
1,Potato,condition,state,13.89
1,Potato,condition,state,18.37
7,Eggplant,condition,state,83.48
2,Tomato,condition,state,0.78
3,Carrot,condition,state,42.23
16,Ginger,condition,state,85.96
8,Cauliflower,condition,state,12.34
8,Cauliflower,condition,state,19.76
20,Garlic,condition,state,82.25
18,Beets,condition,state,44.46
2,Tomato,condition,state,31.47
1,Potato,condition,state,27.63
6,Pumpkin,condition,state,98.14
5,Pepper,condition,state,30.17
9,Onion,condition,state,13.29
14,Corn,condition,state,25.94
2,Tomato,condition,state,19.1
17,Spinach,condition,state,16.13
6,Pumpkin,condition,state,30.62
14,Corn,condition,state,40.38
20,Garlic,condition,state,82.16
12,Lettuce,condition,state,40.28
19,Zucchini,condition,state,94.24
15,Apple,condition,state,90.09
12,Lettuce,condition,state,69.07
15,Apple,condition,state,96.32
18,Beets,condition,state,80.85
10,Parsley,condition,state,80.57
12,Lettuce,condition,state,44.14
18,Beets,condition,state,55.42
16,Ginger,condition,state,23.23
2,Tomato,condition,state,76.66
6,Pumpkin,condition,state,43.16
9,Onion,condition,state,54.72
9,Onion,condition,state,53.26
9,Onion,condition,state,22.48
7,Eggplant,condition,state,23.24
8,Cauliflower,condition,state,24.23
3,Carrot,condition,state,1.24
9,Onion,condition,state,57.27
16,Ginger,condition,state,14.05
18,Beets,condition,state,1.73
9,Onion,condition,state,95.56
18,Beets,condition,state,78.64
8,Cauliflower,condition,state,30.91
14,Corn,condition,state,42.02
2,Tomato,condition,state,64.61
3,Carrot,condition,state,53.46
8,Cauliflower,condition,state,54.41
15,Apple,condition,state,28.35
20,Garlic,condition,state,80.38
8,Cauliflower,condition,state,12.21
5,Pepper,condition,state,50.62
19,Zucchini,condition,state,83.59
1,Potato,condition,state,23.14
9,Onion,condition,state,18.57
7,Eggplant,condition,state,57.16
13,Beans,condition,state,9.31
4,Cabbage,condition,state,48.46
3,Carrot,condition,state,66.36
2,Tomato,condition,state,61.65
7,Eggplant,condition,state,59.3
9,Onion,condition,state,49.06
16,Ginger,condition,state,24.84
17,Spinach,condition,state,11.82
1,Potato,condition,state,26.35
16,Ginger,condition,state,96.7
11,Cucumber,condition,state,54.7
5,Pepper,condition,state,94.45
13,Beans,condition,state,58.17
19,Zucchini,condition,state,94.48
16,Ginger,condition,state,5.22
13,Beans,condition,state,63.77
18,Beets,condition,state,92.95
7,Eggplant,condition,state,38.52
15,Apple,condition,state,91.51
17,Spinach,condition,state,66.29
14,Corn,condition,state,14.35
7,Eggplant,condition,state,89.55
5,Pepper,condition,state,50.16
17,Spinach,condition,state,97.94
15,Apple,condition,state,42.84
12,Lettuce,condition,state,65.62
18,Beets,condition,state,69.67
15,Apple,condition,state,68.05
12,Lettuce,condition,state,16.61
2,Tomato,condition,state,71.93
9,Onion,condition,state,61.81
5,Pepper,condition,state,63.14
11,Cucumber,condition,state,8.66
19,Zucchini,condition,state,85.22
19,Zucchini,condition,state,17.08
11,Cucumber,condition,state,30.89
18,Beets,condition,state,96.2
5,Pepper,condition,state,93.38
15,Apple,condition,state,30.72
4,Cabbage,condition,state,86.27
2,Tomato,condition,state,18.4
16,Ginger,condition,state,38.02
17,Spinach,condition,state,77.47
9,Onion,condition,state,95.34
9,Onion,condition,state,70.04
12,Lettuce,condition,state,24.62
2,Tomato,condition,state,98.81
12,Lettuce,condition,state,14.13
9,Onion,condition,state,63.3
20,Garlic,condition,state,84.03
20,Garlic,condition,state,99.41
5,Pepper,condition,state,25.32
18,Beets,condition,state,7.93
6,Pumpkin,condition,state,22.6
16,Ginger,condition,state,21.78
5,Pepper,condition,state,6.54
13,Beans,condition,state,75.97
18,Beets,condition,state,35.72
11,Cucumber,condition,state,66.48
18,Beets,condition,state,88.06
20,Garlic,condition,state,50.55
2,Tomato,condition,state,74.28
11,Cucumber,condition,state,28.66
9,Onion,condition,state,7.53
12,Lettuce,condition,state,84.2
13,Beans,condition,state,30.14
1,Potato,condition,state,9.53
14,Corn,condition,state,66.08
14,Corn,condition,state,49.41
2,Tomato,condition,state,30.13
9,Onion,condition,state,44.77
14,Corn,condition,state,50.07
6,Pumpkin,condition,state,58.47
18,Beets,condition,state,60.88
19,Zucchini,condition,state,25.68
12,Lettuce,condition,state,89.12
15,Apple,condition,state,2.73
10,Parsley,condition,state,48.43
19,Zucchini,condition,state,32.75
16,Ginger,condition,state,94.89
9,Onion,condition,state,80.5
19,Zucchini,condition,state,32.75
18,Beets,condition,state,45.31
10,Parsley,condition,state,7.61
5,Pepper,condition,state,79.34
17,Spinach,condition,state,3.53
16,Ginger,condition,state,79.71
13,Beans,condition,state,15.12
18,Beets,condition,state,77.16
8,Cauliflower,condition,state,38.9
