18,Beets,condition,state,60.41
4,Cabbage,condition,state,7.36
20,Garlic,condition,state,63.96
3,Carrot,condition,state,33.52
12,Lettuce,condition,state,49.28
5,Pepper,condition,state,78.03
2,Tomato,condition,state,61.34
7,Eggplant,condition,state,3.48
17,Spinach,condition,state,59.38
13,Beans,condition,state,43.2
16,Ginger,condition,state,17.4
19,Zucchini,condition,state,81.86
20,Garlic,condition,state,37.32
12,Lettuce,condition,state,4.29
17,Spinach,condition,state,52.06
17,Spinach,condition,state,43.8
11,Cucumber,condition,state,99.57
9,Onion,condition,state,72.19
4,Cabbage,condition,state,85.81
7,Eggplant,condition,state,63.48
7,Eggplant,condition,state,80.06
9,Onion,condition,state,72.07
5,Pepper,condition,state,37.15
8,Cauliflower,condition,state,75.16
16,Ginger,condition,state,61.82
6,Pumpkin,condition,state,5.59
4,Cabbage,condition,state,15.17
16,Ginger,condition,state,92.96
9,Onion,condition,state,23.3
1,Potato,condition,state,8.67
5,Pepper,condition,state,49.34
2,Tomato,condition,state,19.8
14,Corn,condition,state,54.09
20,Garlic,condition,state,36.33
17,Spinach,condition,state,68.9
18,Beets,condition,state,88.92
20,Garlic,condition,state,5.46
17,Spinach,condition,state,17.13
5,Pepper,condition,state,19.48
15,Apple,condition,state,59.45
13,Beans,condition,state,70.66
4,Cabbage,condition,state,92.21
16,Ginger,condition,state,42.26
16,Ginger,condition,state,86.36
11,Cucumber,condition,state,49.7
2,Tomato,condition,state,89.36
7,Eggplant,condition,state,89.28
15,Apple,condition,state,29.57
16,Ginger,condition,state,15.23
4,Cabbage,condition,state,85.12
3,Carrot,condition,state,72.09
19,Zucchini,condition,state,36.62
15,Apple,condition,state,18.16
17,Spinach,condition,state,97.79
10,Parsley,condition,state,52.93
16,Ginger,condition,state,37.09
20,Garlic,condition,state,71.25
7,Eggplant,condition,state,85.68
4,Cabbage,condition,state,82.95
6,Pumpkin,condition,state,36.17
19,Zucchini,condition,state,94.53
16,Ginger,condition,state,53.67
14,Corn,condition,state,87.97
12,Lettuce,condition,state,16.82
17,Spinach,condition,state,45.3
16,Ginger,condition,state,83.03
16,Ginger,condition,state,31.71
10,Parsley,condition,state,60.81
16,Ginger,condition,state,90.94
3,Carrot,condition,state,21.22
5,Pepper,condition,state,22.28
18,Beets,condition,state,87.58
8,Cauliflower,condition,state,75.16
2,Tomato,condition,state,82.01
9,Onion,condition,state,54.04
19,Zucchini,condition,state,26.94
6,Pumpkin,condition,state,55.61
16,Ginger,condition,state,62.31
13,Beans,condition,state,69.26
9,Onion,condition,state,96.86
4,Cabbage,condition,state,62.95
12,Lettuce,condition,state,80.85
4,Cabbage,condition,state,62.77
16,Ginger,condition,state,59.88
17,Spinach,condition,state,18.65
15,Apple,condition,state,29.76
4,Cabbage,condition,state,72.23
7,Eggplant,condition,state,43.34
17,Spinach,condition,state,79.75
20,Garlic,condition,state,61.96
17,Spinach,condition,state,36.16
3,Carrot,condition,state,87.5
20,Garlic,condition,state,15.93
2,Tomato,condition,state,21.29
9,Onion,condition,state,97.23
18,Beets,condition,state,29.32
12,Lettuce,condition,state,53.33
12,Lettuce,condition,state,10.88
9,Onion,condition,state,83.42
12,Lettuce,condition,state,82.08
14,Corn,condition,state,39.95
15,Apple,condition,state,69.78
13,Beans,condition,state,61.4
8,Cauliflower,condition,state,10.55
15,Apple,condition,state,43.6
5,Pepper,condition,state,43.39
15,Apple,condition,state,16.46
8,Cauliflower,condition,state,74.39
11,Cucumber,condition,state,94.58
17,Spinach,condition,state,99.79
17,Spinach,condition,state,7.37
15,Apple,condition,state,81.91
16,Ginger,condition,state,57.32
5,Pepper,condition,state,40.44
16,Ginger,condition,state,27.56
10,Parsley,condition,state,75.46
5,Pepper,condition,state,41.61
14,Corn,condition,state,90.23
6,Pumpkin,condition,state,14.98
17,Spinach,condition,state,17.88
16,Ginger,condition,state,91.38
4,Cabbage,condition,state,59.9
4,Cabbage,condition,state,20.48
4,Cabbage,condition,state,97.61
4,Cabbage,condition,state,93.39
10,Parsley,condition,state,25.37
7,Eggplant,condition,state,85.11
3,Carrot,condition,state,1.15
1,Potato,condition,state,95.67
18,Beets,condition,state,72.17
9,Onion,condition,state,53.82
10,Parsley,condition,state,79.62
4,Cabbage,condition,state,11.55
6,Pumpkin,condition,state,20.31
7,Eggplant,condition,state,70.34
17,Spinach,condition,state,79.36
14,Corn,condition,state,58.62
6,Pumpkin,condition,state,7.3
15,Apple,condition,state,34.36
10,Parsley,condition,state,38.71
15,Apple,condition,state,57.33
16,Ginger,condition,state,64.06
3,Carrot,condition,state,41.11
9,Onion,condition,state,1.82
6,Pumpkin,condition,state,89.78
19,Zucchini,condition,state,81.43
15,Apple,condition,state,22.16
16,Ginger,condition,state,7.3
10,Parsley,condition,state,18.52
3,Carrot,condition,state,89.17
4,Cabbage,condition,state,35.87
3,Carrot,condition,state,62.17
14,Corn,condition,state,1.89
13,Beans,condition,state,30.96
7,Eggplant,condition,state,48.71
10,Parsley,condition,state,7.69
1,Potato,condition,state,23.98
14,Corn,condition,state,63.69
11,Cucumber,condition,state,53.11
18,Beets,condition,state,71.81
9,Onion,condition,state,57.93
12,Lettuce,condition,state,16.27
1,Potato,condition,state,60.03
18,Beets,condition,state,37.68
17,Spinach,condition,state,54.91
1,Potato,condition,state,69.19
1,Potato,condition,state,9.95
18,Beets,condition,state,82.27
9,Onion,condition,state,99.04
3,Carrot,condition,state,11.65
4,Cabbage,condition,state,66.15
9,Onion,condition,state,61.39
1,Potato,condition,state,92.94
16,Ginger,condition,state,87.42
2,Tomato,condition,state,78.85
2,Tomato,condition,state,52.13
16,Ginger,condition,state,19.12
10,Parsley,condition,state,49.27
8,Cauliflower,condition,state,86.71
2,Tomato,condition,state,86.61
2,Tomato,condition,state,16.03
8,Cauliflower,condition,state,28.28
10,Parsley,condition,state,37.49
17,Spinach,condition,state,90.37
3,Carrot,condition,state,19.28
11,Cucumber,condition,state,22.23
10,Parsley,condition,state,83.84
15,Apple,condition,state,20.87
19,Zucchini,condition,state,11.07
15,Apple,condition,state,92.55
4,Cabbage,condition,state,91.75
14,Corn,condition,state,50.2
3,Carrot,condition,state,84.82
16,Ginger,condition,state,7.52
8,Cauliflower,condition,state,66.35
18,Beets,condition,state,6.53
20,Garlic,condition,state,58.92
12,Lettuce,condition,state,85.37
20,Garlic,condition,state,75.9
13,Beans,condition,state,82.57
1,Potato,condition,state,39.9
13,Beans,condition,state,25.36
10,Parsley,condition,state,83.6
18,Beets,condition,state,36.33
17,Spinach,condition,state,93.13
5,Pepper,condition,state,6.76
20,Garlic,condition,state,25.29
20,Garlic,condition,state,71.86
6,Pumpkin,condition,state,6.72
8,Cauliflower,condition,state,76.77
7,Eggplant,condition,state,30.82
8,Cauliflower,condition,state,58.94
17,Spinach,condition,state,16.11
14,Corn,condition,state,62.89
8,Cauliflower,condition,state,51.17
17,Spinach,condition,state,57.02
2,Tomato,condition,state,37.88
6,Pumpkin,condition,state,39.87
8,Cauliflower,condition,state,31.59
11,Cucumber,condition,state,17.87
4,Cabbage,condition,state,68.29
19,Zucchini,condition,state,86.08
6,Pumpkin,condition,state,1.62
16,Ginger,condition,state,44.16
4,Cabbage,condition,state,17.07
6,Pumpkin,condition,state,87.29
16,Ginger,condition,state,55.46
18,Beets,condition,state,49.35
20,Garlic,condition,state,22.73
10,Parsley,condition,state,34.12
2,Tomato,condition,state,75.52
3,Carrot,condition,state,96.44
10,Parsley,condition,state,90.05
10,Parsley,condition,state,76.23
17,Spinach,condition,state,97.57
16,Ginger,condition,state,20.08
5,Pepper,condition,state,16.49
10,Parsley,condition,state,12.15
10,Parsley,condition,state,73.58
17,Spinach,condition,state,21.57
20,Garlic,condition,state,18.68
12,Lettuce,condition,state,67.85
15,Apple,condition,state,71.85
18,Beets,condition,state,50.4
14,Corn,condition,state,4.51
15,Apple,condition,state,99.22
15,Apple,condition,state,9.02
16,Ginger,condition,state,4.19
10,Parsley,condition,state,88.67
5,Pepper,condition,state,73.08
4,Cabbage,condition,state,73.68
20,Garlic,condition,state,18.78
15,Apple,condition,state,34.76
9,Onion,condition,state,68.3
8,Cauliflower,condition,state,68.8
2,Tomato,condition,state,15.04
18,Beets,condition,state,95.48
3,Carrot,condition,state,47.84
4,Cabbage,condition,state,53.69
14,Corn,condition,state,31.88
9,Onion,condition,state,57.6
2,Tomato,condition,state,1.97
13,Beans,condition,state,50.63
14,Corn,condition,state,34.11
3,Carrot,condition,state,74.02
10,Parsley,condition,state,80.36
4,Cabbage,condition,state,6.61
18,Beets,condition,state,22.29
2,Tomato,condition,state,16.15
7,Eggplant,condition,state,24.5
11,Cucumber,condition,state,71.99
6,Pumpkin,condition,state,82.19
20,Garlic,condition,state,26.74
7,Eggplant,condition,state,43.15
6,Pumpkin,condition,state,33.72
12,Lettuce,condition,state,12.73
5,Pepper,condition,state,69.8
19,Zucchini,condition,state,69.62
3,Carrot,condition,state,94.28
2,Tomato,condition,state,66.09
7,Eggplant,condition,state,2.44
2,Tomato,condition,state,3.16
13,Beans,condition,state,5.99
9,Onion,condition,state,13.44
12,Lettuce,condition,state,45.12
6,Pumpkin,condition,state,85.76
3,Carrot,condition,state,75.29
19,Zucchini,condition,state,76.03
16,Ginger,condition,state,95.34
2,Tomato,condition,state,45.16
18,Beets,condition,state,1.44
9,Onion,condition,state,73.05
19,Zucchini,condition,state,27.63
7,Eggplant,condition,state,42.28
6,Pumpkin,condition,state,41.25
19,Zucchini,condition,state,35.81
19,Zucchini,condition,state,41.3
8,Cauliflower,condition,state,52.81
9,Onion,condition,state,49.08
7,Eggplant,condition,state,79.77
17,Spinach,condition,state,50.55
8,Cauliflower,condition,state,19.39
15,Apple,condition,state,36.91
8,Cauliflower,condition,state,77.49
7,Eggplant,condition,state,64.03
12,Lettuce,condition,state,17.2
13,Beans,condition,state,5.15
20,Garlic,condition,state,61.84
17,Spinach,condition,state,46.79
14,Corn,condition,state,61.06
17,Spinach,condition,state,52.74
14,Corn,condition,state,14.37
12,Lettuce,condition,state,29.81
12,Lettuce,condition,state,76.29
2,Tomato,condition,state,88.55
17,Spinach,condition,state,87.49
18,Beets,condition,state,81.64
9,Onion,condition,state,86.83
5,Pepper,condition,state,33.02
16,Ginger,condition,state,27.24
17,Spinach,condition,state,63.19
16,Ginger,condition,state,72.82
6,Pumpkin,condition,state,32.2
12,Lettuce,condition,state,72.43
8,Cauliflower,condition,state,41.95
11,Cucumber,condition,state,48.73
17,Spinach,condition,state,7.33
6,Pumpkin,condition,state,68.39
19,Zucchini,condition,state,1.99
10,Parsley,condition,state,93.46
15,Apple,condition,state,59.02
18,Beets,condition,state,53.47
5,Pepper,condition,state,9.66
3,Carrot,condition,state,72.15
1,Potato,condition,state,13.27
6,Pumpkin,condition,state,41.64
7,Eggplant,condition,state,66.79
7,Eggplant,condition,state,66.21
12,Lettuce,condition,state,72.43
4,Cabbage,condition,state,74.21
3,Carrot,condition,state,86.43
12,Lettuce,condition,state,62.39
11,Cucumber,condition,state,46.92
11,Cucumber,condition,state,6.79
10,Parsley,condition,state,99.42
3,Carrot,condition,state,8.23
1,Potato,condition,state,8.81
9,Onion,condition,state,92.71
17,Spinach,condition,state,30.71
20,Garlic,condition,state,6.16
12,Lettuce,condition,state,49.04
7,Eggplant,condition,state,45.57
19,Zucchini,condition,state,9.52
19,Zucchini,condition,state,94.34
16,Ginger,condition,state,39.5
20,Garlic,condition,state,92.04
11,Cucumber,condition,state,90.29
15,Apple,condition,state,75.19
1,Potato,condition,state,34.76
19,Zucchini,condition,state,35.31
20,Garlic,condition,state,28.85
11,Cucumber,condition,state,34.58
1,Potato,condition,state,1.2
18,Beets,condition,state,41.69
14,Corn,condition,state,36.01
4,Cabbage,condition,state,73.84
5,Pepper,condition,state,85.33
18,Beets,condition,state,58.91
15,Apple,condition,state,50.5
20,Garlic,condition,state,65.78
15,Apple,condition,state,47.27
1,Potato,condition,state,17.65
17,Spinach,condition,state,86.04
13,Beans,condition,state,3.03
12,Lettuce,condition,state,38.79
12,Lettuce,condition,state,51.55
8,Cauliflower,condition,state,26.6
14,Corn,condition,state,14.36
2,Tomato,condition,state,77.07
1,Potato,condition,state,81.01
17,Spinach,condition,state,29.58
7,Eggplant,condition,state,57.45
14,Corn,condition,state,2.53
16,Ginger,condition,state,49.84
14,Corn,condition,state,89.7
13,Beans,condition,state,96.09
13,Beans,condition,state,32.73
5,Pepper,condition,state,52.56
6,Pumpkin,condition,state,96.72
2,Tomato,condition,state,38.13
1,Potato,condition,state,69.99
6,Pumpkin,condition,state,91.82
8,Cauliflower,condition,state,90.89
11,Cucumber,condition,state,47.52
7,Eggplant,condition,state,61.8
4,Cabbage,condition,state,21.82
1,Potato,condition,state,84.57
9,Onion,condition,state,13.32
18,Beets,condition,state,12.91
8,Cauliflower,condition,state,85.69
13,Beans,condition,state,3.75
4,Cabbage,condition,state,79.62
19,Zucchini,condition,state,84.79
11,Cucumber,condition,state,88.2
10,Parsley,condition,state,43.36
3,Carrot,condition,state,54.54
16,Ginger,condition,state,1.23
14,Corn,condition,state,88.93
10,Parsley,condition,state,34.54
12,Lettuce,condition,state,53.17
3,Carrot,condition,state,72.15
4,Cabbage,condition,state,54.6
9,Onion,condition,state,85.04
5,Pepper,condition,state,92.3
16,Ginger,condition,state,22.55
17,Spinach,condition,state,17.69
12,Lettuce,condition,state,39.3
14,Corn,condition,state,54.22
14,Corn,condition,state,40.03
17,Spinach,condition,state,29.21
1,Potato,condition,state,41.69
14,Corn,condition,state,48.83
13,Beans,condition,state,98.49
14,Corn,condition,state,48.92
15,Apple,condition,state,21.93
13,Beans,condition,state,89.27
2,Tomato,condition,state,43.26
15,Apple,condition,state,70.67
13,Beans,condition,state,32.41
19,Zucchini,condition,state,71.34
18,Beets,condition,state,50.79
1,Potato,condition,state,11.71
16,Ginger,condition,state,44.4
18,Beets,condition,state,98.49
17,Spinach,condition,state,47.17
17,Spinach,condition,state,81.78
3,Carrot,condition,state,5.84
4,Cabbage,condition,state,63.34
8,Cauliflower,condition,state,62.09
7,Eggplant,condition,state,21.91
16,Ginger,condition,state,32.88
5,Pepper,condition,state,59.33
15,Apple,condition,state,17.91
18,Beets,condition,state,66.6
2,Tomato,condition,state,53.55
17,Spinach,condition,state,14.58
17,Spinach,condition,state,55.97
1,Potato,condition,state,92.02
4,Cabbage,condition,state,73.22
11,Cucumber,condition,state,17.61
13,Beans,condition,state,97.31
11,Cucumber,condition,state,54.1
16,Ginger,condition,state,39.15
5,Pepper,condition,state,85.1
2,Tomato,condition,state,21.02
3,Carrot,condition,state,28.86
6,Pumpkin,condition,state,94.72
6,Pumpkin,condition,state,93.95
6,Pumpkin,condition,state,90.28
20,Garlic,condition,state,86.87
9,Onion,condition,state,39.55
13,Beans,condition,state,12.68
10,Parsley,condition,state,34.75
5,Pepper,condition,state,50.87
4,Cabbage,condition,state,2.63
10,Parsley,condition,state,66.34
10,Parsley,condition,state,46.96
18,Beets,condition,state,81.18
2,Tomato,condition,state,60.11
18,Beets,condition,state,26.51
19,Zucchini,condition,state,96.77
16,Ginger,condition,state,78.11
17,Spinach,condition,state,8.48
13,Beans,condition,state,80.51
12,Lettuce,condition,state,60.03
17,Spinach,condition,state,63.14
4,Cabbage,condition,state,83.36
3,Carrot,condition,state,34.8
5,Pepper,condition,state,22.12
15,Apple,condition,state,32.97
16,Ginger,condition,state,12.6
18,Beets,condition,state,35.61
16,Ginger,condition,state,73.39
5,Pepper,condition,state,77.14
2,Tomato,condition,state,85.62
20,Garlic,condition,state,34.32
3,Carrot,condition,state,85.85
1,Potato,condition,state,6.0
2,Tomato,condition,state,86.55
14,Corn,condition,state,63.31
11,Cucumber,condition,state,30.57
16,Ginger,condition,state,6.96
18,Beets,condition,state,68.28
2,Tomato,condition,state,28.5
6,Pumpkin,condition,state,64.41
4,Cabbage,condition,state,93.61
12,Lettuce,condition,state,33.1
11,Cucumber,condition,state,82.26
14,Corn,condition,state,40.75
4,Cabbage,condition,state,82.67
6,Pumpkin,condition,state,25.59
7,Eggplant,condition,state,40.77
17,Spinach,condition,state,16.23
10,Parsley,condition,state,58.12
1,Potato,condition,state,69.56
1,Potato,condition,state,98.76
12,Lettuce,condition,state,5.01
9,Onion,condition,state,56.28
9,Onion,condition,state,53.49
16,Ginger,condition,state,43.58
1,Potato,condition,state,40.58
1,Potato,condition,state,4.57
11,Cucumber,condition,state,67.84
10,Parsley,condition,state,58.61
12,Lettuce,condition,state,34.38
11,Cucumber,condition,state,86.93
4,Cabbage,condition,state,68.62
10,Parsley,condition,state,24.7
10,Parsley,condition,state,26.87
2,Tomato,condition,state,59.45
15,Apple,condition,state,25.62
20,Garlic,condition,state,64.43
13,Beans,condition,state,67.75
4,Cabbage,condition,state,30.71
14,Corn,condition,state,37.19
16,Ginger,condition,state,10.9
6,Pumpkin,condition,state,82.77
10,Parsley,condition,state,89.75
8,Cauliflower,condition,state,13.4
20,Garlic,condition,state,12.43
9,Onion,condition,state,42.81
5,Pepper,condition,state,15.3
14,Corn,condition,state,66.31
16,Ginger,condition,state,20.35
1,Potato,condition,state,37.84
3,Carrot,condition,state,41.25
10,Parsley,condition,state,55.7
19,Zucchini,condition,state,77.51
13,Beans,condition,state,75.35
19,Zucchini,condition,state,3.4
16,Ginger,condition,state,8.72
17,Spinach,condition,state,87.22
19,Zucchini,condition,state,95.56
6,Pumpkin,condition,state,70.06
14,Corn,condition,state,55.67
3,Carrot,condition,state,36.38
19,Zucchini,condition,state,38.64
19,Zucchini,condition,state,28.83
11,Cucumber,condition,state,55.58
14,Corn,condition,state,46.52
19,Zucchini,condition,state,98.74
16,Ginger,condition,state,23.19
3,Carrot,condition,state,5.55
2,Tomato,condition,state,82.78
11,Cucumber,condition,state,33.25
19,Zucchini,condition,state,42.65
20,Garlic,condition,state,33.47
14,Corn,condition,state,16.55
18,Beets,condition,state,18.82
13,Beans,condition,state,7.98
13,Beans,condition,state,55.55
6,Pumpkin,condition,state,41.63
14,Corn,condition,state,45.74
9,Onion,condition,state,40.77
13,Beans,condition,state,67.19
6,Pumpkin,condition,state,5.68
8,Cauliflower,condition,state,97.85
14,Corn,condition,state,39.05
10,Parsley,condition,state,19.05
20,Garlic,condition,state,77.12
5,Pepper,condition,state,96.83
11,Cucumber,condition,state,24.59
5,Pepper,condition,state,32.61
16,Ginger,condition,state,25.46
13,Beans,condition,state,59.53
13,Beans,condition,state,69.68
17,Spinach,condition,state,9.64
3,Carrot,condition,state,54.84
5,Pepper,condition,state,39.96
1,Potato,condition,state,77.54
13,Beans,condition,state,9.51
2,Tomato,condition,state,98.65
4,Cabbage,condition,state,37.45
5,Pepper,condition,state,38.2
12,Lettuce,condition,state,24.72
7,Eggplant,condition,state,38.24
17,Spinach,condition,state,46.69
10,Parsley,condition,state,55.43
6,Pumpkin,condition,state,48.3
16,Ginger,condition,state,60.76
20,Garlic,condition,state,58.41
12,Lettuce,condition,state,50.48
6,Pumpkin,condition,state,29.04
9,Onion,condition,state,25.52
13,Beans,condition,state,68.55
14,Corn,condition,state,18.34
17,Spinach,condition,state,16.28
6,Pumpkin,condition,state,81.74
19,Zucchini,condition,state,62.7
10,Parsley,condition,state,16.91
8,Cauliflower,condition,state,66.55
5,Pepper,condition,state,94.89
3,Carrot,condition,state,80.9
4,Cabbage,condition,state,37.52
15,Apple,condition,state,55.69
8,Cauliflower,condition,state,56.34
9,Onion,condition,state,93.84
